,segment_id,train_loss,test_loss,val_loss
0,23795,0.005989684257656336,0.007084135431796312,0.00555620389059186
1,60703,0.005763623863458633,0.007090997416526079,0.00542822340503335
2,23794,0.00565600348636508,0.007146872114390135,0.005423248279839754
3,60704,0.005713494028896093,0.007325525861233473,0.00542584341019392
4,60538,0.0057403226383030415,0.007806191686540842,0.005555523559451103
5,65249,0.005832189694046974,0.007981734350323677,0.005752268247306347
6,60539,0.0057401396334171295,0.007854138500988483,0.005675038788467646
7,60705,0.006058346480131149,0.008956878446042538,0.0059919822961091995
8,23793,0.005846761167049408,0.008466321974992752,0.005669860169291496
9,65248,0.006063558626919985,0.00887228548526764,0.006071680691093206
10,47580,0.003249320900067687,0.0029634360689669847,0.0030541736632585526
11,47581,0.0036181830801069736,0.002827924909070134,0.0030819617677479982
12,47582,0.003292643465101719,0.0030805643182247877,0.0031470507383346558
13,47583,0.003987799398601055,0.00414672726765275,0.003863879246637225
14,47584,0.003455163212493062,0.0037807542830705643,0.00350762321613729
15,47593,0.0031611272133886814,0.0027902822475880384,0.0029568015597760677
16,47594,0.003217332996428013,0.0028204622212797403,0.0029483013786375523
17,47595,0.0032385981176048517,0.002709759632125497,0.0029144794680178165
18,30034,0.003490997012704611,0.0028726845048367977,0.003068374004215002
19,8196,0.0033451535273343325,0.0032544624991714954,0.0032487791031599045
20,8197,0.00335687049664557,0.0027561814058572054,0.002952424343675375
21,8198,0.0032682609744369984,0.0027646736707538366,0.0029359650798141956
22,49614,0.00793427973985672,0.00974542461335659,0.008727634325623512
23,35897,0.0077891722321510315,0.009159594774246216,0.008508021011948586
24,84162,0.008394035510718822,0.009014682844281197,0.009266740642488003
25,84115,0.008171899244189262,0.008845154196023941,0.00900305062532425
26,35898,0.007795942015945911,0.008921210654079914,0.008634339086711407
27,84164,0.007772006094455719,0.009181342087686062,0.008645724505186081
28,84118,0.007998776622116566,0.009882604703307152,0.008773078210651875
29,35896,0.0080070486292243,0.008806661702692509,0.008849197998642921
30,49613,0.007783879060298204,0.008922534063458443,0.008573843166232109
31,84117,0.0077933380380272865,0.009330663830041885,0.008622856810688972
32,84161,0.009174627251923084,0.00931053701788187,0.009958093985915184
33,84163,0.007794405799359083,0.009385435841977596,0.008619573898613453
34,84116,0.00811668299138546,0.010140125639736652,0.008864888921380043
35,12480,0.008064232766628265,0.010010379366576672,0.008848416619002819
36,12479,0.00799977034330368,0.008899040520191193,0.008804567158222198
37,35783,0.007856449112296104,0.00896598119288683,0.008725915104150772
38,70492,0.007730197161436081,0.008893324993550777,0.008557060733437538
39,70493,0.0090712308883667,0.011762754060328007,0.009746569208800793
40,49612,0.007958736270666122,0.009681285358965397,0.008780306205153465
41,49611,0.007938781753182411,0.009608034044504166,0.008822539821267128
42,52050,0.0015198873588815331,0.0021659228950738907,0.0035810719709843397
43,52049,0.0024616513401269913,0.0029110810719430447,0.004557767417281866
44,49701,0.0015453619416803122,0.002112632617354393,0.003618899965658784
45,49702,0.001580087817274034,0.002228309866040945,0.0037490276154130697
46,81598,0.0014887352008372545,0.0020789538975805044,0.0034591967705637217
47,81597,0.0017607229528948665,0.0024682043585926294,0.003488417947664857
48,81587,0.0016835504211485386,0.002242700895294547,0.0037633993197232485
49,81588,0.0016718684928491712,0.002171542728319764,0.0036450831685215235
50,52051,0.0016194046474993229,0.0021439818665385246,0.0035771529655903578
51,54256,0.00213787448592484,0.0029220636934041977,0.004312450997531414
52,70013,0.0024917260743677616,0.0031862210016697645,0.004814099054783583
53,70011,0.002588069997727871,0.003488526213914156,0.0046073393896222115
54,54255,0.0025696922093629837,0.00338074192404747,0.0048331329599022865
55,54254,0.002249147044494748,0.0031018720474094152,0.0043585337698459625
56,71173,0.00202956423163414,0.0028762035071849823,0.004259536508470774
57,57398,0.0023357931058853865,0.0030102762393653393,0.004743853118270636
58,57397,0.0020672925747931004,0.0028577228076756,0.004259969107806683
59,70010,0.002147998660802841,0.0029434722382575274,0.004270358942449093
60,70012,0.0022647364530712366,0.003126125782728195,0.004199358634650707
61,71174,0.0020583639852702618,0.002759144874289632,0.004253978841006756
62,71172,0.0021075305994600058,0.0030763857066631317,0.004247956443578005
63,32787,0.0021209693513810635,0.0030506181064993143,0.0044131167232990265
64,70009,0.002135253744199872,0.003226303495466709,0.0042082322761416435
65,71171,0.002186874160543084,0.0030357155483216047,0.004392168018966913
66,32512,0.002531929174438119,0.003357136622071266,0.004580688662827015
67,70008,0.002590904477983713,0.0034554465673863888,0.004668631125241518
68,71170,0.0020802763756364584,0.0032079259399324656,0.0044386126101017
69,71169,0.002098784549161792,0.002891584997996688,0.004234797786921263
70,70007,0.002169765066355467,0.0029749860987067223,0.004320548381656408
71,57357,0.0022201885003596544,0.0030145160853862762,0.004238685593008995
72,60719,0.008685428649187088,0.008472058922052383,0.007293793372809887
73,60720,0.008747060783207417,0.009115724824368954,0.007586588617414236
74,47910,0.008557391352951527,0.008689952082931995,0.007227492518723011
75,47911,0.008604935370385647,0.008895504288375378,0.007411099039018154
76,47912,0.008932874538004398,0.008462908677756786,0.007124283351004124
77,60718,0.008629455231130123,0.008597412146627903,0.00732429651543498
78,19576,0.007796954829245806,0.013504061847925186,0.008884726092219353
79,30917,0.0075789508409798145,0.012659349478781223,0.008356723934412003
80,72758,0.007247223053127527,0.011496786028146744,0.007716578431427479
81,19574,0.007147039286792278,0.011202380992472172,0.007550105452537537
82,19577,0.007271778769791126,0.011042862199246883,0.007531856186687946
83,42822,0.007108109537512064,0.01090596430003643,0.007370360661298037
84,72757,0.007253621704876423,0.011060154996812344,0.007435179315507412
85,30918,0.0072355810552835464,0.010764773935079575,0.007305508013814688
86,19575,0.007336363196372986,0.011536583304405212,0.00783325545489788
87,42821,0.007120376918464899,0.011262805201113224,0.0075271232053637505
88,72857,0.027365792542696,0.02261957712471485,0.029549404978752136
89,44481,0.0280105359852314,0.022054094821214676,0.029700294137001038
90,72858,0.028041156008839607,0.021488210186362267,0.030183784663677216
91,44516,0.027477100491523743,0.022069575265049934,0.02960801310837269
92,44482,0.027399295940995216,0.02192947268486023,0.029465435072779655
93,44515,0.028136320412158966,0.02437971718609333,0.030478013679385185
94,62689,0.019983315840363503,0.024719955399632454,0.025803280994296074
95,62687,0.02017778903245926,0.024116139858961105,0.025490235537290573
96,62688,0.020527850836515427,0.024086223915219307,0.025903189554810524
97,62686,0.020057575777173042,0.02447768673300743,0.026153933256864548
98,52032,0.022688111290335655,0.025123396888375282,0.02726428396999836
99,67158,0.020252088084816933,0.02446308359503746,0.026171671226620674
100,15861,0.020279094576835632,0.02474321611225605,0.026087621226906776
101,15862,0.020282402634620667,0.02402191422879696,0.02529657445847988
102,61690,0.02005578577518463,0.024179227650165558,0.025043055415153503
103,59188,0.020741311833262444,0.023361196741461754,0.025009790435433388
104,59154,0.021937405690550804,0.024348804727196693,0.026448866352438927
105,59153,0.020058926194906235,0.024686729535460472,0.02584286592900753
106,71454,0.007500057574361563,0.008734301663935184,0.007274076342582703
107,35428,0.007772672921419144,0.008638260886073112,0.007326367311179638
108,35427,0.007502231281250715,0.00918202381581068,0.00758021604269743
109,71453,0.007620064076036215,0.008951959200203419,0.007388637866824865
110,35429,0.0076264385133981705,0.009408606216311455,0.007818073965609074
111,35426,0.007727205287665129,0.009348216466605663,0.00774407060816884
112,11570,0.007767550181597471,0.00870896689593792,0.0074236211366951466
113,60712,0.007560829631984234,0.009140091948211193,0.007464380469173193
114,11569,0.007609852124005556,0.008711745031177998,0.0071144248358905315
115,84012,0.007756388280540705,0.009278273209929466,0.007578752469271421
116,11571,0.007524306420236826,0.009127994067966938,0.007464997004717588
117,30272,0.00644961092621088,0.008302010595798492,0.0069505502469837666
118,38531,0.006727783475071192,0.00906785111874342,0.007499570492655039
119,30271,0.006520835217088461,0.008999481797218323,0.00734237814322114
120,55242,0.006441038101911545,0.008482597768306732,0.007082760334014893
121,51493,0.006607754621654749,0.008067973889410496,0.006924537941813469
122,24625,0.006459117401391268,0.008705133572220802,0.007252845447510481
123,51644,0.006659298203885555,0.008800791576504707,0.007231390569359064
124,31447,0.01741820015013218,0.020723411813378334,0.013556910678744316
125,31126,0.017603730782866478,0.02018413506448269,0.013839748688042164
126,31127,0.017564134672284126,0.02119881846010685,0.013451075181365013
127,31128,0.017549479380249977,0.020854176953434944,0.013476721942424774
128,31129,0.01763312891125679,0.021613145247101784,0.01343758124858141
129,31130,0.017777418717741966,0.0212542787194252,0.013602200895547867
130,31131,0.01750333420932293,0.020501356571912766,0.013578290119767189
131,31132,0.01826127991080284,0.02034960873425007,0.014666060917079449
132,31282,0.017575576901435852,0.02092558890581131,0.01373281516134739
133,31283,0.017677566036581993,0.021136000752449036,0.013617278076708317
134,31284,0.017685510218143463,0.02072724513709545,0.013907603919506073
135,31285,0.017494283616542816,0.020613519474864006,0.01352710835635662
136,31286,0.018016928806900978,0.020459281280636787,0.014466291293501854
137,31287,0.01826532371342182,0.022997790947556496,0.013741073198616505
138,31288,0.017525602132081985,0.02059514820575714,0.013647926039993763
139,31289,0.01772461272776127,0.020746780559420586,0.013917943462729454
140,31290,0.01823665387928486,0.022593580186367035,0.013787859119474888
141,31291,0.01755654066801071,0.021218402311205864,0.013673735782504082
142,31451,0.01858760230243206,0.0206785649061203,0.015063238330185413
143,35227,0.013557861559092999,0.016740048304200172,0.01229763776063919
144,35229,0.013170945458114147,0.015692567452788353,0.01154576987028122
145,19596,0.013326573185622692,0.015188174322247505,0.011487248353660107
146,19595,0.013272367417812347,0.016138214617967606,0.01174014713615179
147,35226,0.013770049437880516,0.017783168703317642,0.013169814832508564
148,35228,0.014395124278962612,0.015514682978391647,0.011985931545495987
149,42743,0.013201826252043247,0.016907401382923126,0.01209114957600832
150,42742,0.013337574899196625,0.015285997651517391,0.011593801900744438
151,42744,0.013160217553377151,0.015974968671798706,0.011927545070648193
152,80744,0.03619467094540596,0.03467665612697601,0.03818880021572113
153,80745,0.03570156171917915,0.03352208435535431,0.038385260850191116
154,80746,0.035783443599939346,0.0323483906686306,0.038863323628902435
155,80747,0.035858821123838425,0.03263138234615326,0.03884344547986984
156,80748,0.03591069579124451,0.032895781099796295,0.03878302499651909
157,80749,0.035824693739414215,0.033761270344257355,0.03831528499722481
158,80646,0.03594405576586723,0.03355817496776581,0.03840656206011772
159,80619,0.035864412784576416,0.03438855707645416,0.0381479486823082
160,80620,0.03740847110748291,0.0376281775534153,0.038990434259176254
161,80621,0.03664567321538925,0.03652700409293175,0.03834187984466553
162,80622,0.0362606942653656,0.031803764402866364,0.03948843479156494
163,80623,0.03733576461672783,0.037476714700460434,0.039191070944070816
164,80624,0.03568999469280243,0.03361675143241882,0.03806797415018082
165,80625,0.03592800348997116,0.03285885974764824,0.03867018595337868
166,80626,0.03711322695016861,0.032341402024030685,0.040310975164175034
167,80627,0.0361778624355793,0.03258531168103218,0.03928988799452782
168,80628,0.036976318806409836,0.03631974384188652,0.038841694593429565
169,80629,0.03553739935159683,0.03266331925988197,0.03833002969622612
170,80630,0.03793542832136154,0.0383831262588501,0.03956364467740059
171,9105,0.03579117730259895,0.034180425107479095,0.03810352459549904
172,9104,0.03568839654326439,0.03321047127246857,0.038551315665245056
173,22132,0.005627548787742853,0.004741070792078972,0.006280975416302681
174,22133,0.005449119955301285,0.00500035285949707,0.006441114936023951
175,33591,0.008115633390843868,0.008973624557256699,0.009746169671416283
176,33592,0.007579299155622721,0.00806603953242302,0.009195494465529919
177,9120,0.007509902585297823,0.007913640700280666,0.00892147421836853
178,9122,0.007420908194035292,0.008031303994357586,0.00889202393591404
179,9121,0.007965154945850372,0.008585854433476925,0.009721705690026283
180,9123,0.00760556710883975,0.007837600074708462,0.00912733655422926
181,33326,0.007522817701101303,0.007883508689701557,0.009097862988710403
182,33327,0.00801380816847086,0.00866036955267191,0.009689140133559704
183,9118,0.007675956003367901,0.008089067414402962,0.009354260750114918
184,9119,0.008301964960992336,0.008318068459630013,0.009825963526964188
185,22242,0.006209660321474075,0.006390095222741365,0.006770473439246416
186,22949,0.00547886174172163,0.006242786999791861,0.00608267355710268
187,22243,0.0060461657121777534,0.007528417278081179,0.006614200305193663
188,22948,0.005833483301103115,0.00711787398904562,0.006331935990601778
189,48866,0.005555565003305674,0.006571868434548378,0.006173385307192802
190,22950,0.007105586584657431,0.006784471217542887,0.007592570036649704
191,48865,0.0054626320488750935,0.006191033869981766,0.006027651019394398
192,22951,0.005889154504984617,0.007199117913842201,0.006390178110450506
193,43440,0.005594317801296711,0.006696195807307959,0.0061614965088665485
194,32700,0.0055209193378686905,0.006207020487636328,0.006109762936830521
195,56695,0.005846496671438217,0.007287150714546442,0.006338023580610752
196,43441,0.00559635367244482,0.00666795764118433,0.006173526402562857
197,48867,0.0054745604284107685,0.0063517033122479916,0.00604302017018199
198,32634,0.005526039749383926,0.0065954397432506084,0.006131996866315603
199,32633,0.007347020786255598,0.006916974671185017,0.007884922437369823
200,82404,0.005604037083685398,0.00657559372484684,0.006137030199170113
201,32635,0.005470531992614269,0.006170973181724548,0.006044411566108465
202,22032,0.005533523857593536,0.0066169132478535175,0.006120773963630199
203,31602,0.005988202057778835,0.007520694751292467,0.006538902409374714
204,31154,0.003543475642800331,0.005692002829164267,0.0031019223388284445
205,31181,0.003294960828498006,0.005201898980885744,0.003126941854134202
206,36509,0.0033969078212976456,0.0057342625223100185,0.003345284378156066
207,31180,0.00346247642301023,0.005361455958336592,0.0030979407019913197
208,31312,0.0037525517400354147,0.005806795787066221,0.0031576708424836397
