,_id,length,end_node,start_node,street,street_level,street_name,street_type,slng,elng,slat,elat,district,lng,lat
402,15461,39,5063701502,5772606964,32587814,4,Tô Hiến Thành,tertiary,106.6655403,106.6658206,10.7778881,10.7781125,Quận 3,106.66568045,10.7780003
403,15462,39,5772606964,5063701502,32587814,4,Tô Hiến Thành,tertiary,106.6657832,106.6655029,10.7781593,10.7779349,Quận 3,106.66564305,10.7780471
404,15463,29,5352824737,5063701502,32587814,4,Tô Hiến Thành,tertiary,106.6658212,106.6660251,10.7781129,10.7782841,Quận 3,106.66592315,10.7781985
405,15464,29,5063701502,5352824737,32587814,4,Tô Hiến Thành,tertiary,106.6659865,106.6657826,10.7783301,10.7781589,Quận 3,106.66588455,10.7782445
406,15465,3,2690659778,5352824737,32587814,4,Tô Hiến Thành,tertiary,106.6660251,106.6660477,10.7782841,10.7783031,Quận 3,106.6660364,10.778293600000001
407,15466,3,5352824737,2690659778,32587814,4,Tô Hiến Thành,tertiary,106.6660091,106.6659865,10.7783491,10.7783301,Quận 3,106.6659978,10.778339599999999
408,15467,15,366385591,2690659778,32587814,4,Tô Hiến Thành,tertiary,106.6660474,106.6661544,10.7783029,10.7783905,Quận 3,106.6661009,10.7783467
409,15468,15,2690659778,366385591,32587814,4,Tô Hiến Thành,tertiary,106.6661164,106.6660094,10.7784369,10.7783493,Quận 3,106.6660629,10.7783931
410,15469,34,3718387345,366385591,32587814,4,Tô Hiến Thành,tertiary,106.6661534,106.6664061,10.7783897,10.7785797,Quận 3,106.66627975,10.7784847
411,15470,34,366385591,3718387345,32587814,4,Tô Hiến Thành,tertiary,106.6663701,106.6661174,10.7786277,10.7784377,Quận 3,106.66624375,10.7785327
412,15471,61,3718387349,3718387345,32587814,4,Tô Hiến Thành,tertiary,106.6664061,106.6668567,10.7785797,10.7789185,Quận 3,106.6666314,10.778749099999999
413,15472,61,3718387345,3718387349,32587814,4,Tô Hiến Thành,tertiary,106.6668207,106.6663701,10.7789665,10.7786277,Quận 3,106.6665954,10.778797099999998
414,15473,31,366377012,3718387349,32587814,4,Tô Hiến Thành,tertiary,106.6668559,106.6670876,10.7789179,10.7790799,Quận 3,106.66697175,10.7789989
415,15474,31,3718387349,366377012,32587814,4,Tô Hiến Thành,tertiary,106.6670532,106.6668215,10.7791291,10.7789671,Quận 3,106.66693735,10.7790481
416,15475,119,2930534049,366377012,32587814,4,Tô Hiến Thành,tertiary,106.6670892,106.6679381,10.7790811,10.7797615,Quận 3,106.66751365,10.7794213
417,15476,119,366377012,2930534049,32587814,4,Tô Hiến Thành,tertiary,106.6679005,106.6670516,10.7798083,10.7791279,Quận 3,106.66747605,10.779468099999999
418,15477,19,5074798778,2930534049,32587814,4,Tô Hiến Thành,tertiary,106.6679369,106.6680783,10.7797606,10.7798633,Quận 3,106.66800760000001,10.77981195
419,15478,19,2930534049,5074798778,32587814,4,Tô Hiến Thành,tertiary,106.6680431,106.6679017,10.7799119,10.7798092,Quận 3,106.6679724,10.77986055
420,15479,49,5063701495,5074798778,32587814,4,Tô Hiến Thành,tertiary,106.6680783,106.6684424,10.7798633,10.7801278,Quận 3,106.66826035,10.77999555
421,15480,49,5074798778,5063701495,32587814,4,Tô Hiến Thành,tertiary,106.6684072,106.6680431,10.7801764,10.7799119,Quận 3,106.66822515000001,10.78004415
422,15481,66,4120151674,5063701495,32587814,4,Tô Hiến Thành,tertiary,106.6684424,106.668931,10.7801278,10.7804827,Quận 3,106.6686867,10.780305250000001
423,15482,66,5063701495,4120151674,32587814,4,Tô Hiến Thành,tertiary,106.6688958,106.6684072,10.7805313,10.7801764,Quận 3,106.66865150000001,10.780353850000001
424,15483,7,366403850,4120151674,32587814,4,Tô Hiến Thành,tertiary,106.668931,106.6689896,10.7804827,10.7805253,Quận 3,106.66896030000001,10.780504
425,15484,7,4120151674,366403850,32587814,4,Tô Hiến Thành,tertiary,106.6689544,106.6688958,10.7805739,10.7805313,Quận 3,106.6689251,10.7805526
426,15485,62,366464770,366403850,32587814,4,Tô Hiến Thành,tertiary,106.6689899,106.6694488,10.7805255,10.7808658,Quận 3,106.66921934999999,10.78069565
427,15486,62,366403850,366464770,32587814,4,Tô Hiến Thành,tertiary,106.669413,106.6689541,10.780914,10.7805737,Quận 3,106.66918355,10.78074385
428,15487,41,366434727,366464770,32587814,4,Tô Hiến Thành,tertiary,106.6694486,106.6697497,10.7808657,10.7810865,Quận 3,106.66959915,10.7809761
429,15488,41,366464770,366434727,32587814,4,Tô Hiến Thành,tertiary,106.6697143,106.6694132,10.7811349,10.7809141,Quận 3,106.66956375,10.781024500000001
430,15489,10,3718387279,366434727,32587814,4,Tô Hiến Thành,tertiary,106.6697503,106.6698227,10.7810869,10.7811425,Quận 3,106.6697865,10.7811147
431,15490,10,366434727,3718387279,32587814,4,Tô Hiến Thành,tertiary,106.6697861,106.6697137,10.7811901,10.7811345,Quận 3,106.6697499,10.7811623
432,15491,75,5063701433,3718387279,32587814,4,Tô Hiến Thành,tertiary,106.6698227,106.6703663,10.7811425,10.7815595,Quận 3,106.6700945,10.781351
433,15492,75,3718387279,5063701433,32587814,4,Tô Hiến Thành,tertiary,106.6703297,106.6697861,10.7816071,10.7811901,Quận 3,106.67005789999999,10.7813986
434,15493,5,3718387319,5063701433,32587814,4,Tô Hiến Thành,tertiary,106.6703663,106.6704032,10.7815595,10.7815878,Quận 3,106.67038475,10.78157365
435,15494,5,5063701433,3718387319,32587814,4,Tô Hiến Thành,tertiary,106.6703666,106.6703297,10.7816354,10.7816071,Quận 3,106.67034815,10.78162125
436,15495,44,5063701425,3718387319,32587814,4,Tô Hiến Thành,tertiary,106.6704032,106.6707225,10.7815878,10.7818327,Quận 3,106.67056285,10.78171025
437,15496,44,3718387319,5063701425,32587814,4,Tô Hiến Thành,tertiary,106.6706859,106.6703666,10.7818803,10.7816354,Quận 3,106.67052625,10.78175785
438,15497,56,5063701430,5063701425,32587814,4,Tô Hiến Thành,tertiary,106.6707225,106.6711295,10.7818327,10.782145,Quận 3,106.67092600000001,10.781988850000001
439,15498,56,5063701425,5063701430,32587814,4,Tô Hiến Thành,tertiary,106.6710929,106.6706859,10.7821926,10.7818803,Quận 3,106.6708894,10.78203645
440,15499,9,3718387308,5063701430,32587814,4,Tô Hiến Thành,tertiary,106.6711295,106.6711973,10.782145,10.782197,Quận 3,106.67116340000001,10.782171
441,15500,9,5063701430,3718387308,32587814,4,Tô Hiến Thành,tertiary,106.6711607,106.6710929,10.7822446,10.7821926,Quận 3,106.6711268,10.7822186
442,15501,19,5063701421,3718387308,32587814,4,Tô Hiến Thành,tertiary,106.6711971,106.6713389,10.7821969,10.7823042,Quận 3,106.671268,10.78225055
443,15502,19,3718387308,5063701421,32587814,4,Tô Hiến Thành,tertiary,106.6713027,106.6711609,10.782352,10.7822447,Quận 3,106.6712318,10.78229835
444,15503,43,5074798961,5063701421,32587814,4,Tô Hiến Thành,tertiary,106.6713389,106.6716559,10.7823042,10.7825443,Quận 3,106.67149739999999,10.78242425
445,15504,43,5063701421,5074798961,32587814,4,Tô Hiến Thành,tertiary,106.6716197,106.6713027,10.7825921,10.782352,Quận 3,106.6714612,10.782472049999999
446,15505,5,5063701411,5074798961,32587814,4,Tô Hiến Thành,tertiary,106.6716559,106.6716943,10.7825443,10.7825734,Quận 3,106.6716751,10.782558850000001
447,15506,5,5074798961,5063701411,32587814,4,Tô Hiến Thành,tertiary,106.6716581,106.6716197,10.7826212,10.7825921,Quận 3,106.6716389,10.78260665
448,15507,58,4875861250,5063701411,32587814,4,Tô Hiến Thành,tertiary,106.6716943,106.6721177,10.7825734,10.7828939,Quận 3,106.671906,10.78273365
449,15508,58,5063701411,4875861250,32587814,4,Tô Hiến Thành,tertiary,106.6720815,106.6716581,10.7829417,10.7826212,Quận 3,106.6718698,10.78278145
450,15861,103,366368264,366371126,32588270,4,Nguyễn Thị Nhỏ,tertiary,106.6506299,106.6507415,10.7523741,10.7532998,Quận 11,106.6506857,10.75283695
451,15862,103,366371126,366368264,32588270,4,Nguyễn Thị Nhỏ,tertiary,106.6506819,106.6505703,10.753307,10.7523813,Quận 11,106.6506261,10.75284415
452,16083,8,5755254579,5740180437,32588299,4,Trần Văn Mười,tertiary,106.5912766,106.5913101,10.877618,10.8776919,Huyện Hóc Môn,106.59129335,10.87765495
453,16084,8,5740180437,5755254579,32588299,4,Trần Văn Mười,tertiary,106.5912555,106.591222,10.8777167,10.8776428,Huyện Hóc Môn,106.59123875,10.87767975
454,16089,6,5740180435,5156614480,32588299,4,Trần Văn Mười,tertiary,106.5913883,106.5914373,10.8777543,10.8777918,Huyện Hóc Môn,106.5914128,10.87777305
455,16111,357,5780641549,5762610081,32588432,2,Hùng Vương,primary,106.6813755,106.678648,10.7654077,10.763637,Quận 10,106.68001175,10.76452235
456,16190,67,5778212556,4646769645,32588532,2,Cách Mạng Tháng Tám,primary,106.6814079,106.6808639,10.7779826,10.7782683,Quận 3,106.6811359,10.778125450000001
457,16191,67,4646769645,5778212556,32588532,2,Cách Mạng Tháng Tám,primary,106.6808361,106.6813801,10.7782151,10.7779294,Quận 3,106.68110809999999,10.778072250000001
458,16192,22,3160535889,5778212556,32588532,2,Cách Mạng Tháng Tám,primary,106.6808639,106.6806811,10.7782683,10.7783643,Quận 3,106.6807725,10.7783163
459,16193,22,5778212556,3160535889,32588532,2,Cách Mạng Tháng Tám,primary,106.6806533,106.6808361,10.7783111,10.7782151,Quận 3,106.68074469999999,10.7782631
460,16194,44,411921991,3160535889,32588532,2,Cách Mạng Tháng Tám,primary,106.6806812,106.6803238,10.7783642,10.7785534,Quận 3,106.68050249999999,10.7784588
461,16195,44,3160535889,411921991,32588532,2,Cách Mạng Tháng Tám,primary,106.6802958,106.6806532,10.7785004,10.7783112,Quận 3,106.6804745,10.7784058
462,16196,15,5778164489,411921991,32588532,2,Cách Mạng Tháng Tám,primary,106.6803239,106.6802015,10.7785534,10.7786186,Quận 3,106.6802627,10.778586
463,16197,15,411921991,5778164489,32588532,2,Cách Mạng Tháng Tám,primary,106.6801733,106.6802957,10.7785656,10.7785004,Quận 3,106.68023450000001,10.778533
464,16198,42,2690659691,5778164489,32588532,2,Cách Mạng Tháng Tám,primary,106.6802015,106.6798563,10.7786186,10.7788027,Quận 3,106.6800289,10.77871065
465,16199,42,5778164489,2690659691,32588532,2,Cách Mạng Tháng Tám,primary,106.6798281,106.6801733,10.7787497,10.7785656,Quận 3,106.6800007,10.77865765
466,16200,25,2690659695,2690659691,32588532,2,Cách Mạng Tháng Tám,primary,106.6798564,106.6796521,10.7788026,10.7789126,Quận 3,106.67975425,10.7788576
467,16201,25,2690659691,2690659695,32588532,2,Cách Mạng Tháng Tám,primary,106.6796237,106.679828,10.7788598,10.7787498,Quận 3,106.67972585,10.7788048
468,16202,71,2690659611,2690659695,32588532,2,Cách Mạng Tháng Tám,primary,106.6796516,106.6790718,10.7789129,10.7792105,Quận 3,106.6793617,10.7790617
469,16203,71,2690659695,2690659611,32588532,2,Cách Mạng Tháng Tám,primary,106.6790444,106.6796242,10.7791571,10.7788595,Quận 3,106.6793343,10.779008300000001
470,16204,44,2690659614,2690659611,32588532,2,Cách Mạng Tháng Tám,primary,106.679073,106.6787194,10.7792098,10.7794129,Quận 3,106.6788962,10.77931135
471,16205,44,2690659611,2690659614,32588532,2,Cách Mạng Tháng Tám,primary,106.6786896,106.6790432,10.7793609,10.7791578,Quận 3,106.6788664,10.77925935
472,16206,15,411925883,2690659614,32588532,2,Cách Mạng Tháng Tám,primary,106.6787183,106.6785949,10.7794135,10.7794774,Quận 3,106.6786566,10.77944545
473,16207,15,2690659614,411925883,32588532,2,Cách Mạng Tháng Tám,primary,106.6785673,106.6786907,10.7794242,10.7793603,Quận 3,106.678629,10.77939225
474,16224,21,5772478043,5772608660,32588655,4,Bến Cát,residential,106.6568644,106.6568828,10.7846694,10.7848637,Quận Tân Bình,106.65687360000001,10.78476655
475,16225,21,5772608660,5772478043,32588655,4,Bến Cát,residential,106.656823,106.6568046,10.7848693,10.784675,Quận Tân Bình,106.65681380000001,10.78477215
476,16226,21,5772478042,5772478043,32588655,4,Bến Cát,residential,106.6568827,106.656907,10.7848627,10.7850529,Quận Tân Bình,106.65689485,10.7849578
477,16227,21,5772478043,5772478042,32588655,4,Bến Cát,residential,106.6568474,106.6568231,10.7850605,10.7848703,Quận Tân Bình,106.65683525,10.7849654
478,16228,9,5772478041,5772478042,32588655,4,Bến Cát,residential,106.6569067,106.6568908,10.7850624,10.7851448,Quận Tân Bình,106.65689875,10.7851036
479,16229,9,5772478042,5772478041,32588655,4,Bến Cát,residential,106.6568318,106.6568477,10.7851334,10.785051,Quận Tân Bình,106.65683975,10.7850922
480,16230,11,5772478040,5772478041,32588655,4,Bến Cát,residential,106.6568856,106.6568274,10.7851566,10.7852374,Quận Tân Bình,106.6568565,10.785197
481,16231,11,5772478041,5772478040,32588655,4,Bến Cát,residential,106.6567788,106.656837,10.7852024,10.7851216,Quận Tân Bình,106.65680789999999,10.785162
482,16522,55,366465265,366451136,32588977,4,Bành Văn Trân,tertiary,106.6571843,106.6569426,10.7908719,10.790434,Quận Tân Bình,106.65706345,10.79065295
483,16523,55,366451136,366465265,32588977,4,Bành Văn Trân,tertiary,106.6569952,106.6572369,10.790405,10.7908429,Quận Tân Bình,106.65711605,10.79062395
484,16524,65,5293846864,366465265,32588977,4,Bành Văn Trân,tertiary,106.6569431,106.6566441,10.7904348,10.7899283,Quận Tân Bình,106.6567936,10.79018155
485,16525,65,366465265,5293846864,32588977,4,Bành Văn Trân,tertiary,106.6566957,106.6569947,10.7898977,10.7904042,Quận Tân Bình,106.65684519999999,10.79015095
486,16526,8,366449839,5293846864,32588977,4,Bành Văn Trân,tertiary,106.6566441,106.6566049,10.7899282,10.7898617,Quận Tân Bình,106.65662449999999,10.78989495
487,16527,8,5293846864,366449839,32588977,4,Bành Văn Trân,tertiary,106.6566565,106.6566957,10.7898313,10.7898978,Quận Tân Bình,106.6566761,10.78986455
488,16528,28,5293846906,366449839,32588977,4,Bành Văn Trân,tertiary,106.6566045,106.6564802,10.7898612,10.7896393,Quận Tân Bình,106.65654235,10.78975025
489,16529,28,366449839,5293846906,32588977,4,Bành Văn Trân,tertiary,106.6565326,106.6566569,10.7896099,10.7898318,Quận Tân Bình,106.65659475000001,10.78972085
490,16530,14,366421768,5293846906,32588977,4,Bành Văn Trân,tertiary,106.6564802,106.6564163,10.7896392,10.789525,Quận Tân Bình,106.65644825000001,10.7895821
491,16531,14,5293846906,366421768,32588977,4,Bành Văn Trân,tertiary,106.6564687,106.6565326,10.7894958,10.78961,Quận Tân Bình,106.65650065,10.7895529
492,16532,27,5769437317,366421768,32588977,4,Bành Văn Trân,tertiary,106.6564165,106.6562935,10.7895254,10.789313,Quận Tân Bình,106.656355,10.789419200000001
493,16533,27,366421768,5769437317,32588977,4,Bành Văn Trân,tertiary,106.6563455,106.6564685,10.789283,10.7894954,Quận Tân Bình,106.656407,10.789389199999999
494,16534,6,366436401,5769437317,32588977,4,Bành Văn Trân,tertiary,106.6562935,106.656264,10.789313,10.7892621,Quận Tân Bình,106.65627875,10.789287550000001
495,16535,6,5769437317,366436401,32588977,4,Bành Văn Trân,tertiary,106.656316,106.6563455,10.7892321,10.789283,Quận Tân Bình,106.65633075,10.789257549999999
496,16536,46,366426340,366436401,32588977,4,Bành Văn Trân,tertiary,106.6562638,106.6560579,10.7892617,10.7888921,Quận Tân Bình,106.65616084999999,10.789076900000001
497,16537,46,366436401,366426340,32588977,4,Bành Văn Trân,tertiary,106.6561103,106.6563162,10.7888629,10.7892325,Quận Tân Bình,106.65621325000001,10.789047700000001
498,16538,66,366460683,366426340,32588977,4,Bành Văn Trân,tertiary,106.6560624,106.6564821,10.7888567,10.7884188,Quận Tân Bình,106.65627225,10.78863775
499,16539,66,366426340,366460683,32588977,4,Bành Văn Trân,tertiary,106.6565255,106.6561058,10.7884604,10.7888983,Quận Tân Bình,106.65631565000001,10.788679349999999
500,16540,3,5778752799,366460683,32588977,4,Bành Văn Trân,tertiary,106.6564796,106.6565005,10.7884219,10.7883933,Quận Tân Bình,106.65649005,10.7884076
501,16541,3,366460683,5778752799,32588977,4,Bành Văn Trân,tertiary,106.6565489,106.656528,10.7884287,10.7884573,Quận Tân Bình,106.65653845,10.788443000000001
502,16542,4,366445199,5778752799,32588977,4,Bành Văn Trân,tertiary,106.6564958,106.6565063,10.7884029,10.7883654,Quận Tân Bình,106.65650105,10.788384149999999
503,16543,4,5778752799,366445199,32588977,4,Bành Văn Trân,tertiary,106.6565641,106.6565536,10.7883816,10.7884191,Quận Tân Bình,106.65655885,10.78840035
504,16646,32,3349899914,849260063,32589047,4,Tô Ngọc Vân,tertiary,106.7510992,106.7512692,10.8537312,10.8534951,Quận 12,106.7511842,10.853613150000001
505,16647,32,849260063,3349899914,32589047,4,Tô Ngọc Vân,tertiary,106.7513178,106.7511478,10.8535301,10.8537662,Quận 12,106.7512328,10.853648150000001
506,16648,11,3349899913,3349899914,32589047,4,Tô Ngọc Vân,tertiary,106.751272,106.7513458,10.8534917,10.8534157,Quận 12,106.7513089,10.8534537
507,16649,11,3349899914,3349899913,32589047,4,Tô Ngọc Vân,tertiary,106.7513888,106.751315,10.8534575,10.8535335,Quận 12,106.7513519,10.8534955
508,16650,13,366429140,3349899913,32589047,4,Tô Ngọc Vân,tertiary,106.7513449,106.7514242,10.8534166,10.8533279,Quận 12,106.75138455000001,10.85337225
509,16651,13,3349899913,366429140,32589047,4,Tô Ngọc Vân,tertiary,106.751469,106.7513897,10.8533679,10.8534566,Quận 12,106.75142935,10.85341225
510,16652,30,2929925882,366429140,32589047,4,Tô Ngọc Vân,tertiary,106.7514259,106.7516262,10.8533262,10.8531356,Quận 12,106.75152605,10.8532309
511,16653,30,366429140,2929925882,32589047,4,Tô Ngọc Vân,tertiary,106.7516676,106.7514673,10.853179,10.8533696,Quận 12,106.75156745000001,10.8532743
512,17302,239,4069480186,1611021922,32643894,1,Cầu vượt An Sương,trunk,106.6133802,106.6149893,10.8408762,10.8423388,Huyện Hóc Môn,106.61418474999999,10.8416075
513,17303,349,4069486268,4069480186,32643894,1,Cầu vượt An Sương,trunk,106.6149893,106.6173617,10.8423388,10.8444435,Huyện Hóc Môn,106.6161755,10.84339115
514,18123,17,4069486257,1611021940,32910319,2,Quốc lộ 22,primary,106.6152871,106.6151948,10.8429984,10.8431241,Huyện Hóc Môn,106.61524095,10.843061250000002
515,18124,17,366412117,4069486257,32910319,2,Quốc lộ 22,primary,106.6151948,106.6150948,10.8431241,10.8432451,Huyện Hóc Môn,106.6151448,10.8431846
516,18125,29,4069486256,366412117,32910319,2,Quốc lộ 22,primary,106.6150948,106.6149314,10.8432451,10.8434511,Huyện Hóc Môn,106.6150131,10.8433481
517,18201,40,370818095,370818097,32928904,2,Cầu Ông Dầu,primary,106.7139796,106.7139479,10.8347246,10.8350834,Thành phố Thủ Đức,106.71396375,10.834904
518,18209,48,737199269,366453363,32928907,1,Quốc lộ 1,trunk,106.679948,106.6803894,10.8614323,10.8613931,Quận 12,106.6801687,10.8614127
519,18210,27,5655390898,737199269,32928907,1,Quốc lộ 1,trunk,106.6803894,106.6806439,10.8613931,10.8613723,Quận 12,106.68051665,10.8613827
520,18211,11,370818103,5655390898,32928907,1,Quốc lộ 1,trunk,106.6806439,106.6807462,10.8613723,10.861364,Quận 12,106.68069505,10.86136815
521,18212,41,366400829,370818103,32928908,1,Cầu Ga 1A,trunk,106.6807462,106.6811242,10.861364,10.8613359,Quận 12,106.6809352,10.861349950000001
522,18213,37,370818109,370818108,32928910,1,Cầu Rạch Sâu 1,trunk,106.6698385,106.6701834,10.8616663,10.86167,Quận 12,106.67001095,10.86166815
523,18215,41,366403504,370818118,32928914,1,Cầu An Phú Đông 1,trunk,106.6838885,106.6842701,10.8611534,10.8611298,Quận 12,106.68407930000001,10.8611416
524,18270,89,4632222677,3342343491,32928925,4,Lê Đức Thọ,tertiary,106.6642553,106.6649524,10.8502231,10.8497956,Quận Gò Vấp,106.66460384999999,10.85000935
525,18271,89,3342343491,4632222677,32928925,4,Lê Đức Thọ,tertiary,106.6649838,106.6642867,10.8498468,10.8502743,Quận Gò Vấp,106.66463525,10.85006055
526,18272,24,4423145834,4632222677,32928925,4,Lê Đức Thọ,tertiary,106.6649527,106.6651442,10.8497954,10.8496812,Quận Gò Vấp,106.66504845,10.849738299999999
527,18273,24,4632222677,4423145834,32928925,4,Lê Đức Thọ,tertiary,106.665175,106.6649835,10.8497328,10.849847,Quận Gò Vấp,106.66507925,10.849789900000001
528,18274,22,5906595907,4423145834,32928925,4,Lê Đức Thọ,tertiary,106.6651439,106.6653189,10.8496815,10.8495737,Quận Gò Vấp,106.66523140000001,10.849627600000002
529,18275,22,4423145834,5906595907,32928925,4,Lê Đức Thọ,tertiary,106.6653503,106.6651753,10.8496247,10.8497325,Quận Gò Vấp,106.6652628,10.8496786
530,18380,29,4447328623,5939200766,32928925,4,Lê Đức Thọ,tertiary,106.6760958,106.6763064,10.8422532,10.8420939,Quận Gò Vấp,106.6762011,10.84217355
531,18381,29,5939200766,4447328623,32928925,4,Lê Đức Thọ,tertiary,106.6763426,106.676132,10.8421417,10.842301,Quận Gò Vấp,106.6762373,10.84222135
532,18382,32,4461950367,4447328623,32928925,4,Lê Đức Thọ,tertiary,106.6763089,106.67656,10.8420921,10.8419399,Quận Gò Vấp,106.67643444999999,10.842016000000001
533,18383,32,4447328623,4461950367,32928925,4,Lê Đức Thọ,tertiary,106.6765912,106.6763401,10.8419913,10.8421435,Quận Gò Vấp,106.67646565000001,10.842067400000001
534,18384,2,4631526263,4461950367,32928925,4,Lê Đức Thọ,tertiary,106.6765598,106.6765789,10.8419401,10.8419283,Quận Gò Vấp,106.67656935,10.8419342
535,18385,2,4461950367,4631526263,32928925,4,Lê Đức Thọ,tertiary,106.6766105,106.6765914,10.8419793,10.8419911,Quận Gò Vấp,106.67660095,10.8419852
536,18386,2,4461950366,4631526263,32928925,4,Lê Đức Thọ,tertiary,106.676579,106.6765984,10.8419282,10.8419163,Quận Gò Vấp,106.6765887,10.84192225
537,18387,2,4631526263,4461950366,32928925,4,Lê Đức Thọ,tertiary,106.6766298,106.6766104,10.8419675,10.8419794,Quận Gò Vấp,106.67662010000001,10.841973450000001
538,18492,81,696860153,5779433377,32928934,4,Nguyễn Xí,tertiary,106.7090061,106.7095131,10.8138304,10.8132957,Quận Bình Thạnh,106.7092596,10.813563049999999
539,18493,81,5779433377,696860153,32928934,4,Nguyễn Xí,tertiary,106.7095567,106.7090497,10.8133369,10.8138716,Quận Bình Thạnh,106.7093032,10.813604250000001
540,18747,80,3641987810,366397954,32928944,2,Quốc lộ 13,primary,106.7140673,106.7143007,10.8248582,10.8255413,Thành phố Thủ Đức,106.71418399999999,10.82519975
541,19574,38,5735368424,5735368423,33285446,3,Lê Trọng Tấn,secondary,106.6075202,106.6078219,10.8131148,10.8129427,Quận Bình Tân,106.60767105,10.81302875
542,19575,38,5735368423,5735368424,33285446,3,Lê Trọng Tấn,secondary,106.6078517,106.60755,10.8129949,10.813167,Quận Bình Tân,106.60770085,10.81308095
543,19576,17,2048416681,5735368424,33285449,3,Lê Trọng Tấn,secondary,106.6078368,106.607939,10.8129688,10.8128461,Quận Bình Tân,106.60788790000001,10.81290745
544,19577,84,366476021,2048416681,33285449,3,Lê Trọng Tấn,secondary,106.607939,106.6085937,10.8128461,10.8124394,Quận Bình Tân,106.60826635000001,10.81264275
545,19595,158,4582793335,2048466366,33285453,3,Lê Trọng Tấn,secondary,106.6202919,106.621709,10.8077815,10.8074699,Quận Bình Tân,106.62100045,10.8076257
546,19596,40,3156007500,4582793335,33285453,3,Lê Trọng Tấn,secondary,106.621709,106.6220667,10.8074699,10.8073896,Quận Bình Tân,106.62188785000001,10.80742975
547,19597,209,4988329204,3156007500,33285453,3,Lê Trọng Tấn,secondary,106.6220667,106.6239352,10.8073896,10.8069769,Quận Bình Tân,106.62300095,10.807183250000001
548,19626,53,5468638846,4943408396,33285459,1,Quốc lộ 1,trunk,106.6029623,106.6030557,10.8243843,10.8248557,Quận 12,106.603009,10.82462
549,19627,12,5468638847,5468638846,33285459,1,Quốc lộ 1,trunk,106.6030557,106.6030832,10.8248557,10.8249648,Quận 12,106.60306944999999,10.82491025
550,19628,120,378247747,5468638847,33285459,1,Quốc lộ 1,trunk,106.6030832,106.6032978,10.8249648,10.8260263,Quận 12,106.60319050000001,10.82549555
551,19637,76,5740445226,4069537750,33285465,1,Quốc lộ 1,trunk,106.6066244,106.6069704,10.8335559,10.8341502,Quận 12,106.6067974,10.83385305
552,19638,3,5740444707,5740445226,33285465,1,Quốc lộ 1,trunk,106.6069704,106.6069871,10.8341502,10.8341789,Quận 12,106.60697875,10.83416455
553,19639,18,5740444719,5740444707,33285465,1,Quốc lộ 1,trunk,106.6069871,106.6070692,10.8341789,10.8343199,Quận 12,106.60702814999999,10.834249400000001
554,19640,10,366375189,5740444719,33285465,1,Quốc lộ 1,trunk,106.6070692,106.6071157,10.8343199,10.8343998,Quận 12,106.60709245,10.83435985
555,19641,39,5740444692,366375189,33285465,1,Quốc lộ 1,trunk,106.6071157,106.607296,10.8343998,10.8347085,Quận 12,106.60720585,10.834554149999999
556,20217,857,366413935,2485878543,33572192,1,Nguyễn Văn Linh,trunk,106.6496149,106.6557281,10.7145203,10.7193624,Quận 7,106.6526715,10.716941349999999
557,20218,200,716329572,366413935,33572192,1,Nguyễn Văn Linh,trunk,106.6557281,106.6571724,10.7193624,10.7204723,Quận 7,106.65645025,10.71991735
558,20219,61,3160562077,5800215572,33572195,3,Cầu Hậu Giang,secondary,106.6407318,106.6401877,10.7495162,10.7493647,Quận 6,106.64045974999999,10.74944045
559,20220,49,5772562971,3160562077,33572195,3,Cầu Hậu Giang,secondary,106.6401877,106.6397514,10.7493647,10.7492573,Quận 6,106.63996954999999,10.749310999999999
560,20221,92,383531097,5772562971,33572195,3,Cầu Hậu Giang,secondary,106.6397514,106.6389287,10.7492573,10.7490593,Quận 6,106.63934004999999,10.749158300000001
561,20228,155,3664144783,2042473581,33573741,2,Cầu Chánh Hưng,primary,106.668845,106.6688363,10.7446588,10.7432567,Quận 8,106.66884064999999,10.74395775
562,20498,184,383594386,383594385,33574429,2,Cầu Văn Thánh 2,primary,106.7138669,106.712201,10.789374,10.7896678,Quận Bình Thạnh,106.71303395,10.7895209
563,20826,61,366414466,2366459038,35086157,4,Huỳnh Văn Bánh,tertiary,106.6803228,106.6800214,10.7934775,10.7930095,Quận Phú Nhuận,106.6801721,10.793243499999999
564,20827,61,2366459038,366414466,35086157,4,Huỳnh Văn Bánh,tertiary,106.6800718,106.6803732,10.7929771,10.7934451,Quận Phú Nhuận,106.6802225,10.7932111
565,20933,134,366414466,2036141734,35113033,2,Nguyễn Văn Trỗi,primary,106.6811061,106.6800466,10.7923768,10.7929933,Quận Phú Nhuận,106.68057635,10.79268505
566,20934,88,1374412934,366414466,35113033,2,Nguyễn Văn Trỗi,primary,106.6800466,106.6793546,10.7929933,10.7933991,Quận Phú Nhuận,106.67970059999999,10.7931962
567,20975,29,5780758109,1793489526,35113070,2,Nguyễn Thị Minh Khai,primary,106.6818791,106.6820645,10.7655439,10.7657337,Quận 1,106.6819718,10.765638800000001
568,21010,104,411918142,5778245683,35113076,4,Nguyễn Phúc Nguyên,tertiary,106.6815071,106.6810105,10.7780713,10.7788775,Quận 3,106.6812588,10.7784744
569,21011,104,5778245683,411918142,35113076,4,Nguyễn Phúc Nguyên,tertiary,106.6809595,106.6814561,10.7788461,10.7780399,Quận 3,106.68120780000001,10.778443
